LENGTH,WEIGHT,DIV,WDID,NAME,SHAPE_Leng
765.64833259300,0.00000000000,1,0700528,BROWN BAUGH DITCH,765.64834296500
2102.65558296000,0.00000000000,1,0600557,WELLMAN DITCH,2102.65564121000
1365.95139141000,0.00000000000,1,0700647,RENO JUCHEM DITCH,1365.95134797000
11985.00651150000,0.00000000000,1,6400522,BRAVO DITCH,11985.00607880000
5966.27582489000,0.00000000000,1,0500548,DENIO TAYLOR DITCH,5966.27574929000
459.07790019500,0.00000000000,1,8000867,SOUTH MENDENHALL D,459.07786360300
1372.37343380000,0.00000000000,1,2300926,PACKER BONIS DITCH,1372.37339961000
77.14757213110,0.00000000000,1,8000739,HEPBURN DITCH 1,77.14750183810
610.91860851900,0.00000000000,1,0801404,MCCRACKEN DITCH,610.91856535700
49.67023576750,0.00000000000,1,0300825,FOSSIL CREEK INLET PT 2,49.67018417480
1807.21716350000,0.00000000000,1,4800519,MANSFIELD DITCH 2,1807.21715827000
454.81398337300,0.00000000000,1,8000858,HURLBUTT DITCH,454.81395129300
349.32978288300,0.00000000000,1,8000872,CORBIN DITCH 1,349.32974835900
7048.27310296000,0.00000000000,1,0300930,WHITNEY IRR DITCH,7048.27281817000
939.07829356400,0.00000000000,1,8000662,MACK DITCH 1,939.07826308100
1671.32388533000,0.00000000000,1,0801124,HAYLAND DITCH,1671.32388058000
9052.35349588000,0.00000000000,1,6400509,TAMARACK DITCH,9052.35344067000
1433.17524064000,0.00000000000,1,2301020,CROSIER HAWXHURST DITCH,1433.17525607000
599.04401777600,0.00000000000,1,0801267,SCHAEFFERMEYER DITCH 2,599.04406751200
8336.02333928000,0.00000000000,1,0500552,CLOVER BASIN DITCH,8336.02335696000
90.02293176270,0.00000000000,1,0801120,GLEN PLYM DITCH 1,90.02296149260
316.54961441700,0.00000000000,1,2300585,HALL DITCH 1,316.54960427100
4744.54662970000,0.00000000000,1,0801125,FAIRVIEW DITCH,4744.54683851000
917.11085926100,0.00000000000,1,2300936,ANSON A ALLEN DITCH,917.11086276400
5110.36486531000,0.00000000000,1,0500571,JOHNSON DITCH,5110.36480579000
3367.79949303000,0.00000000000,1,0100688,UNION DITCH,3367.79941962000
1170.82029653000,0.00000000000,1,2301022,BAKER LILLEY DITCH 1,1170.82023333000
916.02607892000,0.00000000000,1,2300963,RANDALL NICHOLAS DITCH,916.02604362200
527.34320804800,0.00000000000,1,8000763,ASHRAMA D PL HGT 1,527.34322300900
408.66004928000,0.00000000000,1,0400578,KIRCHNER DITCH,408.66020663300
6683.04442160000,0.00000000000,1,0100507,BIJOU CANAL,6683.04454519000
3461.85361777000,0.00000000000,1,8000707,LININGER DITCH,3461.85352210000
79746.74783979999,0.00000000000,1,0801004,HIGHLINE CNL,79746.74792490000
3660.18041345000,0.00000000000,1,0100525,TETSEL DITCH,3660.18036936000
8.17089121149,0.00000000000,1,0200871,WHIPPLE DITCH,8.17087664171
1837.34886061000,0.00000000000,1,0400600,OSBORNE CAYWOOD DITCH,1837.34881021000
366.64600230600,0.00000000000,1,0400587,BEELINE DITCH,366.64595535900
9048.94076363000,0.00000000000,1,2300700,HARRINGTON RICKARDS D,9048.94061630000
1390.93877790000,0.00000000000,1,0400503,BIG THOMPSON D MFG,1390.93862725000
445.29761355900,0.00000000000,1,8000740,HEPBURN DITCH 4,445.29755182000
1031.20204065000,0.00000000000,1,0801403,HEISER DITCH,1031.20213785000
1015.24777607000,0.00000000000,1,4800550,WARD DITCH 2,1015.24780129000
11345.28377500000,0.00000000000,1,0400521,HANDY DITCH,11345.28364600000
7888.90625255000,0.00000000000,1,0600527,GODDING DAILEY PLUMB D,7888.90627054000
2746.57087016000,0.00000000000,1,4800566,HANCE DITCH,2746.57040172000
1513.10788746000,0.00000000000,1,2301083,FLUME DITCH,1513.10789133000
1215.17334647000,0.00000000000,1,0500519,REESE STILES DITCH,1215.17336852000
1393.30296500000,0.00000000000,1,0801421,DUVALL DITCH,1393.30296151000
3633.79056263000,0.00000000000,1,0200885,SLATE DITCH,3633.79055656000
495.15640215500,0.00000000000,1,0100511,WELDON VALLEY DITCH,495.15639617100
2571.21618112000,0.00000000000,1,4800539,COMET DITCH,2571.21627588000
480.90826156000,0.00000000000,1,0900918,SQUAW DITCH,480.90829651200
4348.38481720000,0.00000000000,1,0300932,WILLIAM R JONES DITCH,4348.38462987000
810.23722728000,0.00000000000,1,0301040,MITCHELL WEYMOUTH D 1,810.23729986000
3209.25845338000,0.00000000000,1,4800540,STUART DITCH 2,3209.25842649000
2292.00496180000,0.00000000000,1,0700540,CHURCH DITCH,2292.00476835000
2646.03428190000,0.00000000000,1,0500551,PELLA DITCH,2646.03416557000
687.44795059300,0.00000000000,1,0301106,STURDEVANT DITCH 1,687.44791683600
568.15768474600,0.00000000000,1,8000668,NORTH SIDE DITCH,568.15762988000
992.06769843600,0.00000000000,1,0600536,HOWELL DITCH,992.06760882000
4049.02021673000,0.00000000000,1,0100514,FT MORGAN CANAL,4049.02035786000
1196.00134532000,0.00000000000,1,2301069,BISON DITCH,1196.00125306000
2301.45208982000,0.00000000000,1,0300935,BOYD FREEMAN DITCH,2301.45196250000
3128.55834526000,0.00000000000,1,4800560,NELLIE DITCH,3128.55820108000
1396.16092891000,0.00000000000,1,0700649,RHODES MIDDLE DITCH,1396.16085411000
324.65235761100,0.00000000000,1,0900887,SANGER NO 1 DITCH,324.65234492000
8002.38934219000,0.00000000000,1,0600569,DRY CREEK DAVIDSON DITCH,8002.38921318000
2838.02660039000,0.00000000000,1,0600586,MCGINN DITCH,2838.02671182000
1306.69519343000,0.00000000000,1,4800568,STUCK CREEK DITCH,1306.69514392000
6410.53739907000,0.00000000000,1,0300910,PLEASANT VALLEY LAKE CNL,6410.53742204000
1070.65617514000,0.00000000000,1,0801226,KOUNTZ DITCH,1070.65621640000
3452.33054713000,0.00000000000,1,0600538,LOWER BOULDER DITCH,3452.33056540000
376.59275892100,0.00000000000,1,0801264,C ALPHONSE JARRE D,376.59274573800
2185.79898418000,0.00000000000,1,0500588,JOHN RICE DITCH,2185.79900634000
15670.68283270000,0.00000000000,1,0600610,ERIE COAL CR DITCH,15670.68267280000
2481.87385276000,0.00000000000,1,0900752,HODGSON DITCH,2481.87379550000
1558.23886372000,0.00000000000,1,8001014,SUNNYSIDE DITCH 2,1558.23894894000
7973.09171379000,0.00000000000,1,2300797,TROUT CREEK DITCH,7973.09183538000
5729.62102498000,0.00000000000,1,0500572,STAR DITCH,5729.62094412000
14176.45758810000,0.00000000000,1,0200552,COAL RIDGE DITCH,14176.45756100000
470.32571293000,0.00000000000,1,8000660,SLAGHT DITCH,470.32580770300
915.23848262900,0.00000000000,1,0600612,KERR DITCH NO 1,915.23844430300
139.04121344400,0.00000000000,1,2300947,KREBILL DITCH,139.04126316800
2520.68832440000,0.00000000000,1,0100829,PREWITT INLET CANAL,2520.68818829000
7778.09428194000,0.00000000000,1,0700569,FARMERS HIGHLINE CNL,7778.09440948000
1034.03032071000,0.00000000000,1,2300882,PEABODY DITCH 3,1034.03030196000
143.87191198300,0.00000000000,1,0600588,S BOULDER BEAR CR DITCH,143.87191089100
841.98257670800,0.00000000000,1,0301108,ROBERTS DITCH NO 3,841.98258570400
4169.43155908000,0.00000000000,1,0900535,BERGEN DITCH,4169.43148575000
370.58747640700,0.00000000000,1,0700720,BROOKSIDE DITCH,370.58747815700
2148.38052687000,0.00000000000,1,6400528,STERLING IRR CO DITCH 1,2148.38045346000
971.03257843800,0.00000000000,1,0301321,GRAHAM SEEP DITCH,971.03263432700
771.50344525500,0.00000000000,1,0900871,RANCH DITCH,771.50344732700
1340.71396706000,0.00000000000,1,4800557,PACHE DITCH,1340.71413526000
900.91501436600,0.00000000000,1,2300774,CROOKED CREEK DITCH,900.91500220100
801.89954767700,0.00000000000,1,4800554,TROLLOPE CREEK DITCH,801.89949272700
5752.40257400000,0.00000000000,1,0300937,OGILVY DITCH,5752.40265486000
291.92871680800,0.00000000000,1,8000773,UPPER CRAIG CREEK DITCH,291.92872781800
2312.09093972000,0.00000000000,1,0500545,LONGMONT SUPPLY DITCH,2312.09098870000
