"MunicipalityName","FIPS_ID","FIPS_ID_Flag","GNIS_ID","GNIS_ID_Flag","DOLA_LG_ID","DOLA_LG_ID_Flag","OWF_ID","OWF_ID_Flag","PWS_ID","PWS_ID_Flag","DWR_WaterDistrict_ID","DWR_WaterDistrict_ID_Flag","County_CSV","NumCounty","IBCC_Basin_CSV","Num_IBCC_Basin","Latitude","Longitude","Lat_Long_Flag","Website","Website_Flag","Comment","Year","Population","Pop1980","Percent_Change_1980"
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1980,1716,1716,0
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1981,1723,1716,0.4
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1982,1825,1716,6.4
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1983,1868,1716,8.9
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1984,1839,1716,7.2
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1985,1803,1716,5.1
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1986,1739,1716,1.3
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1987,1734,1716,1
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1988,1715,1716,-0.1
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1989,1644,1716,-4.2
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1990,1599,1716,-6.8
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1991,1601,1716,-6.7
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1992,1643,1716,-4.3
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1993,1739,1716,1.3
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1994,1765,1716,2.9
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1995,1778,1716,3.6
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1996,1778,1716,3.6
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1997,1788,1716,4.2
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1998,1778,1716,3.6
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",1999,1740,1716,1.4
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2000,1729,1716,0.8
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2001,1714,1716,-0.1
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2002,1898,1716,10.6
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2003,1843,1716,7.4
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2004,1843,1716,7.4
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2005,1815,1716,5.8
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2006,1803,1716,5.1
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2007,1778,1716,3.6
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2008,1730,1716,0.8
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2009,1718,1716,0.1
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2010,1703,1716,-0.8
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2011,1693,1716,-1.3
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2012,1670,1716,-2.7
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2013,1685,1716,-1.8
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2014,1686,1716,-1.7
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2015,1707,1716,-0.5
"Akron",925,"G",2412340,"G",61002,"G","Akron","G","CO0161001","G",NA,"x","Washington",1,"South Platte",1,40.163374,-103.220269,NA,"www.townofakron.com","G","",2016,1720,1716,0.2
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1980,132,132,0
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1981,144,132,9.1
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1982,148,132,12.1
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1983,143,132,8.3
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1984,125,132,-5.3
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1985,114,132,-13.6
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1986,113,132,-14.4
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1987,111,132,-15.9
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1988,130,132,-1.5
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1989,148,132,12.1
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1990,148,132,12.1
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1991,151,132,14.4
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1992,154,132,16.7
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1993,149,132,12.9
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1994,153,132,15.9
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1995,156,132,18.2
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1996,162,132,22.7
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1997,169,132,28
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1998,171,132,29.5
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",1999,176,132,33.3
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2000,182,132,37.9
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2001,190,132,43.9
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2002,246,132,86.4
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2003,257,132,94.7
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2004,264,132,100
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2005,271,132,105.3
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2006,276,132,109.1
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2007,282,132,113.6
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2008,287,132,117.4
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2009,297,132,125
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2010,270,132,104.5
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2011,269,132,103.8
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2012,268,132,103
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2013,271,132,105.3
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2014,274,132,107.6
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2015,279,132,111.4
"Alma",1530,"G",2412350,"G",47001,"G","Alma","G","CO0147001","G",NA,"x","Park",1,"South Platte",1,39.285945,-106.067034,NA,"http://www.townofalma.com/","G","",2016,289,132,118.9
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1980,236,236,0
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1981,236,236,0
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1982,248,236,5.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1983,248,236,5.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1984,237,236,0.4
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1985,246,236,4.2
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1986,234,236,-0.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1987,234,236,-0.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1988,236,236,0
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1989,225,236,-4.7
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1990,220,236,-6.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1991,245,236,3.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1992,271,236,14.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1993,242,236,2.5
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1994,243,236,3
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1995,245,236,3.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1996,250,236,5.9
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1997,248,236,5.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1998,247,236,4.7
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",1999,245,236,3.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2000,249,236,5.5
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2001,241,236,2.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2002,236,236,0
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2003,234,236,-0.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2004,223,236,-5.5
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2005,215,236,-8.9
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2006,205,236,-13.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2007,198,236,-16.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2008,194,236,-17.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2009,188,236,-20.3
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2010,193,236,-18.2
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2011,192,236,-18.6
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2012,191,236,-19.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2013,191,236,-19.1
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2014,194,236,-17.8
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2015,196,236,-16.9
"Arriba",3235,"G",2411647,"G",37002,"G","Arriba","G","CO0137001","G",NA,"x","Lincoln",1,"South Platte",1,39.284338,-103.274051,NA,"https://www.colorado.gov/arriba","G","",2016,200,236,-15.3
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1980,84576,84576,0
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1981,86992,84576,2.9
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1982,88864,84576,5.1
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1983,88738,84576,4.9
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1984,88588,84576,4.7
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1985,89046,84576,5.3
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1986,89409,84576,5.7
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1987,89381,84576,5.7
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1988,89448,84576,5.8
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1989,89508,84576,5.8
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1990,89261,84576,5.5
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1991,90994,84576,7.6
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1992,93605,84576,10.7
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1993,94555,84576,11.8
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1994,95878,84576,13.4
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1995,97120,84576,14.8
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1996,97617,84576,15.4
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1997,98495,84576,16.5
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1998,99970,84576,18.2
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",1999,101218,84576,19.7
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",2000,102399,84576,21.1
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",2001,102274,84576,20.9
"Arvada",3455,"G",2409737,"G",64009,"G","Arvada","G","CO0130001","G",NA,"x","Adams, Jefferson",2,"Metro, South Platte",2,39.832067,-105.151037,NA,"http://arvada.org/","G","",2002,101913,84576,20.5
